Image,True Label
../../../dataset/val/nevus/nev07726.jpg,nevus
../../../dataset/val/nevus/nev07728.jpg,nevus
../../../dataset/val/nevus/nev07729.jpg,nevus
../../../dataset/val/nevus/nev07735.jpg,nevus
../../../dataset/val/nevus/nev07738.jpg,nevus
../../../dataset/val/nevus/nev07739.jpg,nevus
../../../dataset/val/nevus/nev07740.jpg,nevus
../../../dataset/val/nevus/nev07742.jpg,nevus
../../../dataset/val/nevus/nev07747.jpg,nevus
../../../dataset/val/nevus/nev07748.jpg,nevus
../../../dataset/val/nevus/nev07749.jpg,nevus
../../../dataset/val/nevus/nev07751.jpg,nevus
../../../dataset/val/nevus/nev07754.jpg,nevus
../../../dataset/val/nevus/nev07755.jpg,nevus
../../../dataset/val/nevus/nev07756.jpg,nevus
../../../dataset/val/nevus/nev07758.jpg,nevus
../../../dataset/val/nevus/nev07765.jpg,nevus
../../../dataset/val/nevus/nev07771.jpg,nevus
../../../dataset/val/nevus/nev07774.jpg,nevus
../../../dataset/val/nevus/nev07777.jpg,nevus
../../../dataset/val/nevus/nev07778.jpg,nevus
../../../dataset/val/nevus/nev07780.jpg,nevus
../../../dataset/val/nevus/nev07791.jpg,nevus
../../../dataset/val/nevus/nev07792.jpg,nevus
../../../dataset/val/nevus/nev07793.jpg,nevus
../../../dataset/val/nevus/nev07796.jpg,nevus
../../../dataset/val/nevus/nev07797.jpg,nevus
../../../dataset/val/nevus/nev07799.jpg,nevus
../../../dataset/val/nevus/nev07800.jpg,nevus
../../../dataset/val/nevus/nev07801.jpg,nevus
../../../dataset/val/nevus/nev07803.jpg,nevus
../../../dataset/val/nevus/nev07805.jpg,nevus
../../../dataset/val/nevus/nev07807.jpg,nevus
../../../dataset/val/nevus/nev07812.jpg,nevus
../../../dataset/val/nevus/nev07813.jpg,nevus
../../../dataset/val/nevus/nev07814.jpg,nevus
../../../dataset/val/nevus/nev07815.jpg,nevus
../../../dataset/val/nevus/nev07818.jpg,nevus
../../../dataset/val/nevus/nev07827.jpg,nevus
../../../dataset/val/nevus/nev07829.jpg,nevus
../../../dataset/val/nevus/nev07833.jpg,nevus
../../../dataset/val/nevus/nev07838.jpg,nevus
../../../dataset/val/nevus/nev07844.jpg,nevus
../../../dataset/val/nevus/nev07846.jpg,nevus
../../../dataset/val/nevus/nev07848.jpg,nevus
../../../dataset/val/nevus/nev07855.jpg,nevus
../../../dataset/val/nevus/nev07858.jpg,nevus
../../../dataset/val/nevus/nev07859.jpg,nevus
../../../dataset/val/nevus/nev07861.jpg,nevus
../../../dataset/val/nevus/nev07862.jpg,nevus
../../../dataset/val/nevus/nev07863.jpg,nevus
../../../dataset/val/nevus/nev07864.jpg,nevus
../../../dataset/val/nevus/nev07868.jpg,nevus
../../../dataset/val/nevus/nev07872.jpg,nevus
../../../dataset/val/nevus/nev07875.jpg,nevus
../../../dataset/val/nevus/nev07882.jpg,nevus
../../../dataset/val/nevus/nev07883.jpg,nevus
../../../dataset/val/nevus/nev07886.jpg,nevus
../../../dataset/val/nevus/nev07888.jpg,nevus
../../../dataset/val/nevus/nev07893.jpg,nevus
../../../dataset/val/nevus/nev07895.jpg,nevus
../../../dataset/val/nevus/nev07896.jpg,nevus
../../../dataset/val/nevus/nev07899.jpg,nevus
../../../dataset/val/nevus/nev07901.jpg,nevus
../../../dataset/val/nevus/nev07902.jpg,nevus
../../../dataset/val/nevus/nev07903.jpg,nevus
../../../dataset/val/nevus/nev07905.jpg,nevus
../../../dataset/val/nevus/nev07907.jpg,nevus
../../../dataset/val/nevus/nev07912.jpg,nevus
../../../dataset/val/nevus/nev07919.jpg,nevus
../../../dataset/val/nevus/nev07925.jpg,nevus
../../../dataset/val/nevus/nev07928.jpg,nevus
../../../dataset/val/nevus/nev07932.jpg,nevus
../../../dataset/val/nevus/nev07933.jpg,nevus
../../../dataset/val/nevus/nev07934.jpg,nevus
../../../dataset/val/nevus/nev07946.jpg,nevus
../../../dataset/val/nevus/nev07947.jpg,nevus
../../../dataset/val/nevus/nev07948.jpg,nevus
../../../dataset/val/nevus/nev07949.jpg,nevus
../../../dataset/val/nevus/nev07952.jpg,nevus
../../../dataset/val/nevus/nev07953.jpg,nevus
../../../dataset/val/nevus/nev07955.jpg,nevus
../../../dataset/val/nevus/nev07958.jpg,nevus
../../../dataset/val/nevus/nev07960.jpg,nevus
../../../dataset/val/nevus/nev07969.jpg,nevus
../../../dataset/val/nevus/nev07972.jpg,nevus
../../../dataset/val/nevus/nev07979.jpg,nevus
../../../dataset/val/nevus/nev07981.jpg,nevus
../../../dataset/val/nevus/nev07985.jpg,nevus
../../../dataset/val/nevus/nev07986.jpg,nevus
../../../dataset/val/nevus/nev07987.jpg,nevus
../../../dataset/val/nevus/nev07989.jpg,nevus
../../../dataset/val/nevus/nev07990.jpg,nevus
../../../dataset/val/nevus/nev07991.jpg,nevus
../../../dataset/val/nevus/nev07996.jpg,nevus
../../../dataset/val/nevus/nev07999.jpg,nevus
../../../dataset/val/nevus/nev08005.jpg,nevus
../../../dataset/val/nevus/nev08008.jpg,nevus
../../../dataset/val/nevus/nev08011.jpg,nevus
../../../dataset/val/nevus/nev08012.jpg,nevus
../../../dataset/val/nevus/nev08013.jpg,nevus
../../../dataset/val/nevus/nev08015.jpg,nevus
../../../dataset/val/nevus/nev08017.jpg,nevus
../../../dataset/val/nevus/nev08024.jpg,nevus
../../../dataset/val/nevus/nev08026.jpg,nevus
../../../dataset/val/nevus/nev08030.jpg,nevus
../../../dataset/val/nevus/nev08037.jpg,nevus
../../../dataset/val/nevus/nev08039.jpg,nevus
../../../dataset/val/nevus/nev08043.jpg,nevus
../../../dataset/val/nevus/nev08044.jpg,nevus
../../../dataset/val/nevus/nev08050.jpg,nevus
../../../dataset/val/nevus/nev08051.jpg,nevus
../../../dataset/val/nevus/nev08052.jpg,nevus
../../../dataset/val/nevus/nev08054.jpg,nevus
../../../dataset/val/nevus/nev08060.jpg,nevus
../../../dataset/val/nevus/nev08064.jpg,nevus
../../../dataset/val/nevus/nev08068.jpg,nevus
../../../dataset/val/nevus/nev08072.jpg,nevus
../../../dataset/val/nevus/nev08076.jpg,nevus
../../../dataset/val/nevus/nev08080.jpg,nevus
../../../dataset/val/nevus/nev08081.jpg,nevus
../../../dataset/val/nevus/nev08083.jpg,nevus
../../../dataset/val/nevus/nev08085.jpg,nevus
../../../dataset/val/nevus/nev08086.jpg,nevus
../../../dataset/val/nevus/nev08094.jpg,nevus
../../../dataset/val/nevus/nev08100.jpg,nevus
../../../dataset/val/nevus/nev08101.jpg,nevus
../../../dataset/val/nevus/nev08107.jpg,nevus
../../../dataset/val/nevus/nev08108.jpg,nevus
../../../dataset/val/nevus/nev08110.jpg,nevus
../../../dataset/val/nevus/nev08112.jpg,nevus
../../../dataset/val/nevus/nev08117.jpg,nevus
../../../dataset/val/nevus/nev08119.jpg,nevus
../../../dataset/val/nevus/nev08122.jpg,nevus
../../../dataset/val/nevus/nev08129.jpg,nevus
../../../dataset/val/nevus/nev08130.jpg,nevus
../../../dataset/val/nevus/nev08131.jpg,nevus
../../../dataset/val/nevus/nev08133.jpg,nevus
../../../dataset/val/nevus/nev08141.jpg,nevus
../../../dataset/val/nevus/nev08146.jpg,nevus
../../../dataset/val/nevus/nev08155.jpg,nevus
../../../dataset/val/nevus/nev08158.jpg,nevus
../../../dataset/val/nevus/nev08160.jpg,nevus
../../../dataset/val/nevus/nev08164.jpg,nevus
../../../dataset/val/nevus/nev08171.jpg,nevus
../../../dataset/val/nevus/nev08173.jpg,nevus
../../../dataset/val/nevus/nev08174.jpg,nevus
../../../dataset/val/nevus/nev08176.jpg,nevus
../../../dataset/val/nevus/nev08181.jpg,nevus
../../../dataset/val/nevus/nev08184.jpg,nevus
../../../dataset/val/nevus/nev08189.jpg,nevus
../../../dataset/val/nevus/nev08190.jpg,nevus
../../../dataset/val/nevus/nev08195.jpg,nevus
../../../dataset/val/nevus/nev08196.jpg,nevus
../../../dataset/val/nevus/nev08203.jpg,nevus
../../../dataset/val/nevus/nev08209.jpg,nevus
../../../dataset/val/nevus/nev08210.jpg,nevus
../../../dataset/val/nevus/nev08215.jpg,nevus
../../../dataset/val/nevus/nev08216.jpg,nevus
../../../dataset/val/nevus/nev08217.jpg,nevus
../../../dataset/val/nevus/nev08218.jpg,nevus
../../../dataset/val/nevus/nev08223.jpg,nevus
../../../dataset/val/nevus/nev08227.jpg,nevus
../../../dataset/val/nevus/nev08230.jpg,nevus
../../../dataset/val/nevus/nev08233.jpg,nevus
../../../dataset/val/nevus/nev08234.jpg,nevus
../../../dataset/val/nevus/nev08235.jpg,nevus
../../../dataset/val/nevus/nev08238.jpg,nevus
../../../dataset/val/nevus/nev08246.jpg,nevus
../../../dataset/val/nevus/nev08249.jpg,nevus
../../../dataset/val/nevus/nev08250.jpg,nevus
../../../dataset/val/nevus/nev08251.jpg,nevus
../../../dataset/val/nevus/nev08252.jpg,nevus
../../../dataset/val/nevus/nev08255.jpg,nevus
../../../dataset/val/nevus/nev08256.jpg,nevus
../../../dataset/val/nevus/nev08261.jpg,nevus
../../../dataset/val/nevus/nev08263.jpg,nevus
../../../dataset/val/nevus/nev08264.jpg,nevus
../../../dataset/val/nevus/nev08266.jpg,nevus
../../../dataset/val/nevus/nev08267.jpg,nevus
../../../dataset/val/nevus/nev08269.jpg,nevus
../../../dataset/val/nevus/nev08270.jpg,nevus
../../../dataset/val/nevus/nev08272.jpg,nevus
../../../dataset/val/nevus/nev08274.jpg,nevus
../../../dataset/val/nevus/nev08276.jpg,nevus
../../../dataset/val/nevus/nev08277.jpg,nevus
../../../dataset/val/nevus/nev08279.jpg,nevus
../../../dataset/val/nevus/nev08284.jpg,nevus
../../../dataset/val/nevus/nev08287.jpg,nevus
../../../dataset/val/nevus/nev08288.jpg,nevus
../../../dataset/val/nevus/nev08291.jpg,nevus
../../../dataset/val/nevus/nev08294.jpg,nevus
../../../dataset/val/nevus/nev08295.jpg,nevus
../../../dataset/val/nevus/nev08296.jpg,nevus
../../../dataset/val/nevus/nev08298.jpg,nevus
../../../dataset/val/nevus/nev08301.jpg,nevus
../../../dataset/val/nevus/nev08303.jpg,nevus
../../../dataset/val/nevus/nev08306.jpg,nevus
../../../dataset/val/nevus/nev08310.jpg,nevus
../../../dataset/val/nevus/nev08312.jpg,nevus
../../../dataset/val/nevus/nev08314.jpg,nevus
../../../dataset/val/nevus/nev08319.jpg,nevus
../../../dataset/val/nevus/nev08320.jpg,nevus
../../../dataset/val/nevus/nev08322.jpg,nevus
../../../dataset/val/nevus/nev08325.jpg,nevus
../../../dataset/val/nevus/nev08326.jpg,nevus
../../../dataset/val/nevus/nev08329.jpg,nevus
../../../dataset/val/nevus/nev08332.jpg,nevus
../../../dataset/val/nevus/nev08334.jpg,nevus
../../../dataset/val/nevus/nev08335.jpg,nevus
../../../dataset/val/nevus/nev08337.jpg,nevus
../../../dataset/val/nevus/nev08338.jpg,nevus
../../../dataset/val/nevus/nev08339.jpg,nevus
../../../dataset/val/nevus/nev08346.jpg,nevus
../../../dataset/val/nevus/nev08351.jpg,nevus
../../../dataset/val/nevus/nev08352.jpg,nevus
../../../dataset/val/nevus/nev08355.jpg,nevus
../../../dataset/val/nevus/nev08361.jpg,nevus
../../../dataset/val/nevus/nev08370.jpg,nevus
../../../dataset/val/nevus/nev08372.jpg,nevus
../../../dataset/val/nevus/nev08379.jpg,nevus
../../../dataset/val/nevus/nev08381.jpg,nevus
../../../dataset/val/nevus/nev08382.jpg,nevus
../../../dataset/val/nevus/nev08384.jpg,nevus
../../../dataset/val/nevus/nev08389.jpg,nevus
../../../dataset/val/nevus/nev08393.jpg,nevus
../../../dataset/val/nevus/nev08397.jpg,nevus
../../../dataset/val/nevus/nev08403.jpg,nevus
../../../dataset/val/nevus/nev08405.jpg,nevus
../../../dataset/val/nevus/nev08406.jpg,nevus
../../../dataset/val/nevus/nev08409.jpg,nevus
../../../dataset/val/nevus/nev08412.jpg,nevus
../../../dataset/val/nevus/nev08417.jpg,nevus
../../../dataset/val/nevus/nev08419.jpg,nevus
../../../dataset/val/nevus/nev08420.jpg,nevus
../../../dataset/val/nevus/nev08422.jpg,nevus
../../../dataset/val/nevus/nev08423.jpg,nevus
../../../dataset/val/nevus/nev08434.jpg,nevus
../../../dataset/val/nevus/nev08435.jpg,nevus
../../../dataset/val/nevus/nev08445.jpg,nevus
../../../dataset/val/nevus/nev08446.jpg,nevus
../../../dataset/val/nevus/nev08449.jpg,nevus
../../../dataset/val/nevus/nev08452.jpg,nevus
../../../dataset/val/nevus/nev08456.jpg,nevus
../../../dataset/val/nevus/nev08457.jpg,nevus
../../../dataset/val/nevus/nev08459.jpg,nevus
../../../dataset/val/nevus/nev08460.jpg,nevus
../../../dataset/val/nevus/nev08468.jpg,nevus
../../../dataset/val/nevus/nev08469.jpg,nevus
../../../dataset/val/nevus/nev08471.jpg,nevus
../../../dataset/val/nevus/nev08472.jpg,nevus
../../../dataset/val/nevus/nev08473.jpg,nevus
../../../dataset/val/nevus/nev08477.jpg,nevus
../../../dataset/val/nevus/nev08488.jpg,nevus
../../../dataset/val/nevus/nev08489.jpg,nevus
../../../dataset/val/nevus/nev08491.jpg,nevus
../../../dataset/val/nevus/nev08494.jpg,nevus
../../../dataset/val/nevus/nev08502.jpg,nevus
../../../dataset/val/nevus/nev08504.jpg,nevus
../../../dataset/val/nevus/nev08505.jpg,nevus
../../../dataset/val/nevus/nev08508.jpg,nevus
../../../dataset/val/nevus/nev08511.jpg,nevus
../../../dataset/val/nevus/nev08517.jpg,nevus
../../../dataset/val/nevus/nev08518.jpg,nevus
